"country","iso_code","year","gdp","population","electricity_generation","per_capita_electricity","biofuel_electricity","coal_electricity","gas_electricity","oil_electricity","hydro_electricity","nuclear_electricity","solar_electricity","wind_electricity","other_renewable_exc_biofuel_electricity","coal_production","gas_production","oil_production","biofuel_consumption","coal_consumption","gas_consumption","oil_consumption","hydro_consumption","nuclear_consumption","primary_energy_consumption","solar_consumption","wind_consumption","biofuel_share_elec","coal_share_elec","gas_share_elec","oil_share_elec","hydro_share_elec","nuclear_share_elec","solar_share_elec","wind_share_elec","energy_cons_change_pct","energy_cons_change_twh","energy_per_gdp","energy_per_capita"
"Bangladesh","BGD",2008,301000000000,144304000,32.33,224.041,0,0.822,23.711,6.834,0.941,0,0.02,0.002,0,0,163.764,0,0,10.896,163.764,45.273,2.508,0,222.489,0.04,0.008,0,2.542,73.34,21.139,2.911,0,0.062,0.006,5.8,12.196,0.739,1541.805
"Bangladesh","BGD",2009,326000000000,145924992,35.071,240.336,0.001,0.825,26.917,6.859,0.438,0,0.03,0.002,0,0,187.468,0,0,13.615,187.468,42.332,1.094,0,244.59,0.066,0.013,0.003,2.352,76.749,19.556,1.249,0,0.086,0.006,9.934,22.101,0.75,1676.133
"Bangladesh","BGD",2010,373000000000,147575008,38.494,260.843,0.001,0.865,29.601,7.192,0.764,0,0.07,0.002,0,0,192.537,0,0,8.676,192.537,47.161,1.901,0,250.409,0.116,0.013,0.002,2.247,76.897,18.683,1.985,0,0.182,0.005,2.379,5.819,0.671,1696.825
"Bangladesh","BGD",2011,432000000000,149272992,41.664,279.112,0.001,0.934,31.98,7.77,0.915,0,0.062,0.002,0,0,195.822,0,0,12.916,195.822,60.942,2.26,0,272.112,0.151,0.013,0.002,2.243,76.757,18.649,2.196,0,0.148,0.005,8.667,21.703,0.63,1822.913
"Bangladesh","BGD",2012,425000000000,151006000,45.735,302.869,0.001,1.017,34.793,9.108,0.816,0,0,0,0,0,213.363,0,0,10.657,213.363,65.039,2.001,0,291.318,0.234,0.013,0.003,2.223,76.076,19.915,1.784,0,0,0,7.058,19.206,0.685,1929.179
"Bangladesh","BGD",2013,446000000000,152760992,50.041,327.579,0.001,1.059,37.148,10.754,0.939,0,0.136,0.004,0,0,219.528,0,0,14.754,219.528,63.673,1.865,0,300.178,0.332,0.013,0.003,2.117,74.234,21.49,1.876,0,0.272,0.008,3.041,8.86,0.673,1965.017
"Bangladesh","BGD",2014,466000000000,154516992,52.597,340.398,0.002,1.121,39.303,11.378,0.617,0,0.173,0.004,0,0,230.223,0,0,9.313,230.223,71.492,1.442,0,312.923,0.425,0.013,0.003,2.131,74.724,21.632,1.173,0,0.329,0.008,4.246,12.745,0.672,2025.167
"Bangladesh","BGD",2015,498000000000,156256000,55.602,355.842,0.003,1.185,41.57,12.034,0.594,0,0.21,0.006,0,0,258.541,0,0,31.023,258.541,75.666,2.272,0,368.035,0.502,0.013,0.005,2.132,74.763,21.643,1.068,0,0.378,0.011,17.612,55.112,0.739,2355.331
"Bangladesh","BGD",2016,533000000000,157976992,64.843,410.458,0.003,1.376,48.248,13.967,1.01,0,0.233,0.006,0,0,264.51,0,0,22.95,264.51,82.81,2.225,0,373.061,0.535,0.013,0.004,2.122,74.407,21.54,1.558,0,0.359,0.009,1.366,5.027,0.7,2361.492
"Belarus","BLR",2000,86161956864,9872000,24.537,2485.47,0,0,24.51,0,0.027,0,0,0,0,0,0,0,0,11.572,151.936,91.816,0.075,0,255.399,0,0,0,0,99.89,0,0.11,0,0,0,2.764,6.868,2.964,25871.043
"Belarus","BLR",2001,83450003456,9811000,23.561,2401.49,0,0,23.531,0,0.03,0,0,0,0,0,0,0,0,8.309,151.066,89.51,0.083,0,248.967,0,0,0,0,99.873,0,0.127,0,0,0,-2.519,-6.432,2.983,25376.272
"Belarus","BLR",2002,85045567488,9746000,24.869,2551.753,0,0,24.841,0,0.028,0,0,0,0,0,0,0,0,7.837,155.428,93.032,0.08,0,256.377,0,0,0,0,99.887,0,0.113,0,0,0,2.976,7.41,3.015,26305.842
"Belarus","BLR",2003,89551101952,9679000,25.031,2586.12,0,0,25.003,0,0.028,0,0,0,0,0,0,0,0,7.377,152.807,94.971,0.076,0,255.231,0,0,0,0,99.888,0,0.112,0,0,0,-0.447,-1.145,2.85,26369.604
"Belarus","BLR",2004,96194560000,9617000,29.339,3050.789,0,0,29.305,0,0.033,0,0,0.001,0,0,0,0,0,7.226,185.344,94.816,0.089,0,287.478,0,0.003,0,0,99.884,0,0.112,0,0,0.003,12.634,32.247,2.989,29892.685
"Belarus","BLR",2005,101000000000,9562000,29.107,3044.06,0.029,0,29.041,0,0.036,0,0,0.001,0,0,0,0,0,7.98,190.027,88.345,0.097,0,286.451,0,0.003,0.1,0,99.773,0,0.124,0,0,0.003,-0.357,-1.027,2.836,29957.262
"Belarus","BLR",2006,113000000000,9517000,29.91,3142.806,0.093,0,29.781,0,0.035,0,0,0.001,0,0,0,0,0,7.145,193.948,103.076,0.094,0,304.27,0,0.003,0.311,0,99.569,0,0.117,0,0,0.003,6.221,17.819,2.693,31971.222
"Belarus","BLR",2007,124000000000,9481000,29.927,3156.492,0.088,0,29.803,0,0.035,0,0,0.001,0,0,0,0,0,8.08,194.716,94.196,0.093,0,297.124,0,0.003,0.294,0,99.586,0,0.117,0,0,0.003,-2.348,-7.146,2.396,31338.928
"Belarus","BLR",2008,144000000000,9453000,32.904,3480.84,0.033,0,32.831,0,0.039,0,0,0.001,0,0,0,0,0,7.533,199.415,93.405,0.103,0,300.628,0,0.003,0.1,0,99.778,0,0.119,0,0,0.003,1.179,3.503,2.088,31802.352
"Belarus","BLR",2009,141000000000,9433000,28.482,3019.37,0.06,0,28.377,0,0.044,0,0,0.001,0,0,0,0,0,7.177,169.32,107.992,0.118,0,285.003,0,0.003,0.211,0,99.631,0,0.154,0,0,0.004,-5.197,-15.624,2.021,30213.447
"Belarus","BLR",2010,155000000000,9421000,32.81,3482.607,0.093,0,32.671,0,0.045,0,0,0.001,0,0,0,0,0,7.507,207.284,87.091,0.117,0,302.611,0,0.003,0.283,0,99.576,0,0.137,0,0,0.003,6.178,17.608,1.952,32120.941
"Belarus","BLR",2011,173000000000,9415000,30.277,3215.813,0.105,0,30.129,0,0.042,0,0,0.001,0,0,0,0,0,9.019,192.262,98.942,0.109,0,300.907,0,0.01,0.347,0,99.511,0,0.139,0,0,0.003,-0.563,-1.704,1.739,31960.388
"Belarus","BLR",2012,179000000000,9417000,28.962,3075.527,0.127,0,28.76,0,0.069,0,0,0.006,0,0,0,0,0,9.199,194.101,121.056,0.185,0,325.142,0,0.015,0.439,0,99.303,0,0.238,0,0,0.021,8.054,24.235,1.816,34527.105
"Belarus","BLR",2013,188000000000,9424000,29.633,3144.467,0.152,0,29.336,0,0.137,0,0,0.008,0,0,0,0,0,9.764,192.703,83.416,0.353,0,286.736,0.001,0.02,0.513,0,98.998,0,0.462,0,0,0.027,-11.812,-38.406,1.525,30426.109
"Belarus","BLR",2014,193000000000,9432000,32.667,3463.441,0.155,0,32.38,0,0.12,0,0.001,0.011,0,0,0,0,0,9.686,191.215,94.314,0.308,0,296.036,0.005,0.023,0.474,0,99.121,0,0.367,0,0.003,0.034,3.244,9.301,1.534,31386.394
"Belarus","BLR",2015,185000000000,9439000,32.056,3396.091,0.186,0,31.73,0,0.106,0,0.008,0.026,0,0,0,0,0,8.614,178.989,80.532,0.281,0,269,0.023,0.099,0.58,0,98.983,0,0.331,0,0.025,0.081,-9.133,-27.037,1.454,28498.766
"Belarus","BLR",2016,180000000000,9446000,31.576,3342.822,0.176,0,31.156,0,0.141,0,0.028,0.075,0,0,0,0,0,9.464,177.875,79.176,0.357,0,267.562,0.065,0.184,0.557,0,98.67,0,0.447,0,0.089,0.238,-0.534,-1.438,1.486,28325.44
"Belgium","BEL",2000,343000000000,10282000,82.773,8050.282,0.568,12.916,15.977,4.679,0.46,48.157,0,0.016,0,0,0,0,0,88.684,155.263,371.549,1.278,133.77,752.165,0,0.044,0.686,15.604,19.302,5.653,0.556,58.18,0,0.019,2.265,16.66,2.193,73153.564
"Belgium","BEL",2001,343000000000,10319000,78.618,7618.762,0.597,9.936,15.78,5.478,0.441,46.349,0,0.037,0,0,0,0,0,84.475,153.376,377.333,1.217,127.911,746.062,0,0.102,0.759,12.638,20.072,6.968,0.561,58.955,0,0.047,-0.811,-6.103,2.175,72299.813
"Belgium","BEL",2002,358000000000,10365000,80.939,7808.876,0.721,10.029,17.868,4.544,0.36,47.36,0,0.057,0,0,0,0,0,72.416,158.325,379.285,0.987,129.858,743.006,0,0.156,0.891,12.391,22.076,5.614,0.445,58.513,0,0.07,-0.41,-3.056,2.075,71684.098
"Belgium","BEL",2003,356000000000,10419000,83.561,8020.06,0.857,9.638,21.609,3.743,0.247,47.379,0,0.088,0,0,0,0,0,70.049,168.666,400.042,0.673,129.078,771.082,0,0.24,1.026,11.534,25.86,4.479,0.296,56.7,0,0.105,3.779,28.076,2.166,74007.258
"Belgium","BEL",2004,361000000000,10480000,84.352,8048.872,1.038,9.146,21.477,4.92,0.317,47.312,0.001,0.141,0,0,0,0,0,65.154,171.88,404.535,0.858,128.074,773.696,0.003,0.384,1.23,10.843,25.461,5.833,0.376,56.089,0.001,0.168,0.339,2.614,2.143,73825.921
"Belgium","BEL",2005,370000000000,10547000,85.444,8101.229,1.59,8.199,22.849,4.694,0.288,47.595,0.001,0.227,0,0,0,0,0,59.866,168.935,402.292,0.775,128.025,764.782,0.003,0.611,1.861,9.596,26.742,5.494,0.337,55.703,0.002,0.266,-1.152,-8.914,2.067,72511.815
"Belgium","BEL",2006,370000000000,10619000,84.093,7919.068,2.226,6.848,23.022,4.625,0.359,46.645,0.002,0.366,0,0,0,0,0,59.077,173.889,400.851,0.96,124.68,766.387,0.005,0.978,2.647,8.143,27.377,5.499,0.427,55.469,0.002,0.436,0.21,1.605,2.071,72171.31
"Belgium","BEL",2007,382000000000,10698000,87.282,8158.69,2.599,6.475,25.386,3.708,0.389,48.227,0.006,0.491,0,0,0,0,0,53.987,175.19,404.497,1.033,128.103,771.037,0.016,1.304,2.978,7.419,29.085,4.249,0.445,55.254,0.007,0.563,0.607,4.65,2.018,72073.038
"Belgium","BEL",2008,392000000000,10779000,83.335,7731.195,3.328,5.547,24.646,3.158,0.41,45.568,0.041,0.637,0,0,0,0,0,53.316,174.015,425.011,1.082,120.288,784.292,0.111,1.682,3.994,6.656,29.575,3.789,0.491,54.681,0.05,0.764,1.719,13.255,2.001,72761.131
"Belgium","BEL",2009,402000000000,10860000,89.722,8261.696,3.95,5.178,29.31,2.572,0.328,47.222,0.166,0.996,0,0,0,0,1.538,34.345,175.741,382.964,0.86,123.885,732.741,0.435,2.613,4.402,5.771,32.668,2.867,0.366,52.631,0.185,1.11,-6.573,-51.551,1.823,67471.579
"Belgium","BEL",2010,420000000000,10939000,93.579,8554.619,4.33,4.197,31.42,3.524,0.312,47.944,0.56,1.292,0,0,0,0,4.171,43.601,194.04,396.393,0.813,125.007,780.145,1.46,3.369,4.628,4.485,33.576,3.765,0.333,51.234,0.598,1.381,6.469,47.404,1.857,71317.805
"Belgium","BEL",2011,419000000000,11014000,88.855,8067.494,4.676,3.476,25.438,3.354,0.196,48.234,1.169,2.312,0,0,0,0,4.125,41.049,165.24,370.021,0.508,124.997,727.14,3.029,5.991,5.263,3.912,28.629,3.775,0.221,54.284,1.316,2.602,-6.794,-53.005,1.735,66019.642
"Belgium","BEL",2012,430000000000,11085000,81.373,7340.826,5.182,3.389,23.546,3.705,0.357,40.295,2.148,2.751,0,0,0,0,4.074,38.663,167.4,357.949,0.92,103.79,698.814,5.533,7.086,6.368,4.165,28.936,4.554,0.439,49.519,2.64,3.381,-3.896,-28.327,1.625,63041.369
"Belgium","BEL",2013,438000000000,11154000,81.724,7326.865,4.968,3.008,20.924,3.491,0.38,42.644,2.644,3.665,0,0,0,0,4.03,40.951,165.33,367.414,0.973,109.179,716.79,6.769,9.383,6.079,3.681,25.603,4.272,0.465,52.181,3.235,4.485,2.572,17.976,1.637,64263.002
"Belgium","BEL",2014,437000000000,11221000,71.033,6330.389,4.46,2.09,19.322,3.664,0.292,33.703,2.886,4.615,0,0,0,0,4.825,39.072,144.63,362.399,0.751,85.771,667.923,7.345,11.746,6.279,2.943,27.201,5.159,0.411,47.447,4.063,6.497,-6.817,-48.867,1.528,59524.366
"Belgium","BEL",2015,443000000000,11288000,68.242,6045.571,5.55,2.075,22.026,3.54,0.318,26.103,3.056,5.574,0,0,0,0,3.024,39.28,158.499,373.96,0.805,66.034,677.511,7.731,14.101,8.133,3.04,32.276,5.187,0.467,38.25,4.478,8.168,1.435,9.588,1.529,60020.436
"Belgium","BEL",2016,448000000000,11354000,84.155,7411.934,5.436,0.39,22.122,3.782,0.37,43.523,3.095,5.438,0,0,0,0,5.079,37.236,161.892,380.064,0.93,109.451,729.817,7.784,13.675,6.459,0.463,26.288,4.494,0.44,51.718,3.678,6.462,7.72,52.307,1.629,64278.427
"Brazil","BRA",2000,1470000000000,174790000,342.574,1959.915,7.844,10.495,3.777,14.156,301.359,4.94,0,0.002,0,31.227,77.097,778.979,67.689,151.182,97.045,1033.796,845.565,16.794,2233.894,0,0.003,2.29,3.064,1.103,4.132,87.969,1.442,0,0.001,1.685,37.015,1.52,12780.446
"Brazil","BRA",2001,1460000000000,177196000,323.168,1823.788,8.98,10.696,9.217,14.775,265.197,14.268,0,0.035,0,26.809,78.738,815.415,64.085,148.788,122.862,1050.737,739.269,39.406,2190.055,0,0.096,2.779,3.31,2.852,4.572,82.062,4.415,0,0.011,-1.962,-43.839,1.5,12359.504
"Brazil","BRA",2002,1480000000000,179538000,340.297,1895.405,10.219,8.861,11.525,12.56,283.231,13.84,0,0.061,0,29.793,95.126,912.712,72.376,144.011,145.163,1029.587,784.446,37.937,2241.726,0,0.167,3.003,2.604,3.387,3.691,83.23,4.067,0,0.018,2.359,51.672,1.515,12486.084
"Brazil","BRA",2003,1480000000000,181808992,358.896,1974.026,11.894,8.777,12.157,10.047,302.56,13.4,0,0.061,0,27.196,103.341,946.48,68.792,149.419,162.473,999.125,832.608,36.392,2281.381,0,0.166,3.314,2.446,3.387,2.799,84.303,3.734,0,0.017,1.769,39.654,1.541,12548.229
"Brazil","BRA",2004,1560000000000,184006000,381.182,2071.572,12.476,10.122,17.88,11.453,317.589,11.6,0,0.061,0,31.538,113.658,939.387,76.702,156.657,193.225,1032.529,868.4,31.431,2392.88,0,0.165,3.273,2.655,4.691,3.005,83.317,3.043,0,0.016,4.887,111.499,1.534,13004.357
"Brazil","BRA",2005,1630000000000,186127008,395.721,2126.082,13.591,10.591,17.345,10.823,334.082,9.197,0,0.093,0,33.071,112.414,1033.174,83.004,151.085,201.271,1054.166,907.716,26.509,2460.559,0,0.25,3.434,2.676,4.383,2.735,84.424,2.324,0,0.024,2.828,67.679,1.51,13219.786
"Brazil","BRA",2006,1770000000000,188167008,411.925,2189.147,14.723,10.314,16.886,11.465,345.317,12.984,0,0.237,0,33.042,114.785,1091.858,77.389,148.974,211.698,1074.506,932.342,36.764,2521.989,0,0.633,3.574,2.504,4.099,2.783,83.83,3.152,0,0.058,2.497,61.43,1.425,13402.931
"Brazil","BRA",2007,1970000000000,190130000,437.187,2299.409,18.025,10.289,14.156,12.147,370.275,11.65,0,0.645,0,34.014,115.577,1103.179,107.285,157.872,218.017,1117.085,993.478,32.804,2676.282,0,1.761,4.123,2.353,3.238,2.778,84.695,2.665,0,0.148,6.118,154.293,1.359,14076.064
"Brazil","BRA",2008,2210000000000,192030000,454.678,2367.742,19.817,11.476,27.059,16.418,365.861,13.209,0,0.837,0,37.866,143.761,1147.049,143.157,160.132,256.609,1166.676,975.538,36.874,2794.34,0,3.123,4.358,2.524,5.951,3.611,80.466,2.905,0,0.184,4.411,118.058,1.264,14551.581
"Brazil","BRA",2009,2300000000000,193887008,458.666,2365.634,22.602,9.649,12.431,13.444,387.078,12.224,0,1.238,0,35.403,122.77,1227.107,156.795,129.207,206.686,1156.129,1025.741,33.992,2771.813,0,3.248,4.928,2.104,2.71,2.931,84.392,2.665,0,0.27,-0.806,-22.527,1.205,14296.021
"Brazil","BRA",2010,2660000000000,195714000,506.748,2589.229,31.495,10.974,34.293,14.778,399.256,13.774,0.001,2.177,0,31.786,150.206,1291.944,167.131,168.198,275.768,1260.908,1051.523,37.867,3050.355,0,5.675,6.215,2.166,6.767,2.916,78.788,2.718,0,0.43,10.049,278.543,1.147,15585.781
"Brazil","BRA",2011,2970000000000,197515008,523.12,2648.507,32.434,12.325,23.517,13.292,424.05,14.795,0.002,2.705,0,31.811,172.27,1321.896,152.441,179.67,274.834,1340.54,1110.01,40.581,3189.643,0,7.009,6.2,2.356,4.495,2.541,81.062,2.828,0,0.517,4.566,139.287,1.074,16148.863
"Brazil","BRA",2012,2960000000000,199287008,542.895,2724.184,35.645,13.933,44.158,17.742,411.189,15.17,0.007,5.05,0,33.948,198.329,1299.842,144.164,177.797,325.766,1382.749,1069.822,41.311,3246.742,0.003,13.008,6.566,2.566,8.134,3.268,75.74,2.794,0.001,0.93,1.79,57.099,1.097,16291.789
"Brazil","BRA",2013,3040000000000,201036000,559.372,2782.446,40.762,21.061,65.139,24.098,387.082,14.645,0.005,6.58,0,42.165,219.496,1273.897,169.469,191.644,383.828,1462.305,1001.035,39.555,3369.581,0.012,16.836,7.287,3.765,11.645,4.308,69.199,2.618,0.001,1.176,3.783,122.839,1.108,16761.084
"Brazil","BRA",2014,3040000000000,202764000,577.739,2849.317,46.688,25.803,76.654,32.2,369.705,14.463,0.016,12.21,0,41.827,233.477,1421.837,187.01,203.767,406.555,1507.089,950.37,39.137,3444.854,0.041,31.074,8.081,4.466,13.268,5.573,63.992,2.503,0.003,2.113,2.234,75.273,1.133,16989.477
"Brazil","BRA",2015,3180000000000,204472000,568.688,2781.25,49.446,25.849,74.979,26.687,356.146,13.892,0.059,21.63,0,33.801,238.045,1534.904,221.688,204.978,429.366,1413.763,910.064,37.274,3398.175,0.149,54.708,8.695,4.545,13.185,4.693,62.626,2.443,0.01,3.803,-1.355,-46.679,1.069,16619.27
"Brazil","BRA",2016,2810000000000,206163008,567.965,2754.93,50.936,24.561,53.096,13.725,377.102,14.97,0.085,33.49,0,31.148,241.236,1581.435,201.393,185.147,370.879,1341.947,957.913,39.896,3310.703,0.214,84.218,8.968,4.324,9.348,2.416,66.395,2.636,0.015,5.896,-2.574,-87.473,1.178,16058.664
"Bulgaria","BGR",2000,68578938880,7998000,40.604,5076.769,0,16.941,1.912,0.942,2.631,18.178,0,0,0,49.948,0,0,0,73.194,34.068,50.549,7.425,50.494,215.73,0,0,0,41.722,4.709,2.32,6.48,44.769,0,0,0.592,1.269,3.146,26973.035
"Bulgaria","BGR",2001,71572488192,7931000,43.448,5478.25,0,19.497,1.908,0.839,1.651,19.553,0,0,0,52.304,0,0,0,83.428,28.639,54.057,4.794,53.961,224.879,0,0,0,44.874,4.391,1.931,3.8,45.003,0,0,4.241,9.149,3.142,28354.462
"Bulgaria","BGR",2002,75092246528,7866000,42.091,5351.004,0,17.182,1.539,1.032,2.116,20.222,0,0,0,51.501,0,0,0,76.83,25.393,54.834,6.016,55.447,218.52,0,0,0,40.821,3.656,2.452,5.027,48.044,0,0,-2.828,-6.359,2.91,27780.369
"Bulgaria","BGR",2003,76743450624,7804000,42.294,5419.528,0,19.237,1.762,1.02,2.995,17.28,0,0,0,54.025,0,0,0,86.018,26.833,56.868,8.252,47.077,225.048,0,0,0,45.484,4.166,2.412,7.081,40.857,0,0,2.987,6.528,2.932,28837.518
"Bulgaria","BGR",2004,80431669248,7745000,41.397,5344.972,0,18.902,1.494,1.046,3.139,16.815,0,0.001,0,52.781,0,0,0,82.196,26.199,55.567,8.576,45.518,218.059,0,0.003,0,45.661,3.609,2.527,7.582,40.619,0,0.002,-3.106,-6.989,2.711,28154.825
"Bulgaria","BGR",2005,84497326080,7687000,43.932,5715.105,0,18.458,1.729,0.79,4.297,18.653,0,0.005,0,48.589,0,0,0,80.51,32.664,60.654,11.666,50.174,235.681,0,0.013,0,42.015,3.936,1.798,9.782,42.459,0,0.01,8.081,17.622,2.789,30659.726
"Bulgaria","BGR",2006,92283183104,7631000,45.477,5959.51,0,19.083,2.159,0.509,4.213,19.493,0,0.02,0,50.095,0,0,0,81.75,33.657,62.508,11.328,52.104,241.401,0,0.053,0,41.962,4.747,1.119,9.264,42.863,0,0.044,2.427,5.719,2.616,31634.214
"Bulgaria","BGR",2007,103000000000,7577000,42.893,5660.909,0,22.368,2.336,0.669,2.83,14.643,0,0.047,0,56.339,0,0,0,91.97,33.919,61.299,7.634,38.896,233.842,0,0.125,0,52.149,5.446,1.56,6.598,34.139,0,0.109,-3.131,-7.559,2.27,30862.095
"Bulgaria","BGR",2008,110000000000,7524000,44.552,5921.341,0.016,23.181,2.36,0.316,2.793,15.765,0,0.122,0,56.536,0,0,0,87.665,33.921,59.024,7.455,41.616,230.065,0,0.322,0.035,52.031,5.297,0.709,6.268,35.385,0,0.273,-1.615,-3.777,2.092,30577.501
"Bulgaria","BGR",2009,110000000000,7474000,42.327,5663.285,0.007,21.103,1.961,0.328,3.432,15.256,0.003,0.237,0,53.579,0,0,0,73.793,24.264,54.002,9.103,40.023,201.899,0.008,0.622,0.017,49.857,4.633,0.775,8.108,36.043,0.008,0.56,-12.243,-28.167,1.835,27013.459
"Bulgaria","BGR",2010,111000000000,7425000,45.977,6192.24,0.035,22.606,1.967,0.393,5.031,15.249,0.015,0.681,0,57.516,0,0,0,80.047,26.723,48.15,13.185,39.76,209.956,0.039,1.776,0.077,49.168,4.277,0.855,10.943,33.166,0.032,1.482,3.991,8.058,1.891,28276.951
"Bulgaria","BGR",2011,111000000000,7379000,49.954,6769.789,0.056,27.537,2.077,0.137,2.872,16.314,0.101,0.861,0,72.233,0,0,0,94.144,30.595,45.94,7.559,42.277,223.349,0.262,2.231,0.112,55.124,4.158,0.274,5.748,32.658,0.202,1.724,6.379,13.393,2.012,30268.183
"Bulgaria","BGR",2012,115000000000,7334000,46.515,6342.409,0.066,22.876,2.356,0.22,3.178,15.785,0.814,1.221,0,65.27,0,0,0,80.428,28.512,47.949,8.309,40.658,212.245,2.097,3.145,0.142,49.18,5.065,0.473,6.831,33.935,1.75,2.625,-4.971,-11.104,1.846,28939.917
"Bulgaria","BGR",2013,116000000000,7290000,43.01,5899.838,0.112,19.392,2.339,0.226,4.036,14.171,1.361,1.374,0,55.695,0,0,0,69.126,27.544,44.302,10.446,36.282,196.262,3.484,3.518,0.26,45.086,5.438,0.525,9.384,32.948,3.164,3.193,-7.531,-15.984,1.692,26922.036
"Bulgaria","BGR",2014,120000000000,7246000,46.91,6473.98,0.201,21.305,2.142,0.211,4.602,15.867,1.252,1.331,0,59.646,0,0,0,73.852,27.362,47.193,11.719,40.379,208.86,3.186,3.387,0.428,45.416,4.566,0.45,9.809,33.824,2.67,2.836,6.419,12.598,1.74,28824.115
"Bulgaria","BGR",2015,124000000000,7200000,48.711,6765.349,0.27,22.522,1.864,0.182,5.655,15.383,1.383,1.452,0,68.237,0,0,0,76.237,30.004,53.27,14.321,38.905,222.28,3.499,3.673,0.555,46.236,3.827,0.374,11.608,31.58,2.84,2.98,6.426,13.421,1.793,30872.252
"Bulgaria","BGR",2016,128000000000,7152000,44.556,6229.827,0.354,19.364,2.053,0.318,3.88,15.776,1.386,1.425,0,59.524,0,0,0,66.225,31.251,53.549,9.913,39.673,210.449,3.486,3.584,0.794,43.46,4.608,0.714,8.708,35.407,3.111,3.198,-5.322,-11.831,1.644,29425.26
"Canada","CAN",2000,1150000000000,30588000,588.424,19237.086,8.226,108.158,33.337,14.31,354.924,69.159,0.016,0.264,0.03,454.525,1763.048,1538.491,0,355.736,892.208,1092.578,991.001,200.816,3557.887,0.046,0.733,1.398,18.381,5.665,2.432,60.318,11.753,0.003,0.045,2.916,100.817,3.094,116316.445
"Canada","CAN",2001,1150000000000,30880000,572.362,18535.04,8.612,104.283,39.483,16.754,329.986,72.858,0.019,0.337,0.03,462.902,1794.194,1544.289,0,369.793,840.423,1108.489,914.913,210.188,3471.46,0.054,0.908,1.505,18.22,6.898,2.927,57.653,12.729,0.003,0.059,-2.429,-86.428,3.019,112417.736
"Canada","CAN",2002,1170000000000,31178000,583.94,18729.233,9.05,103.174,36.186,16.272,347.048,71.75,0.022,0.408,0.03,398.458,1807.227,1617.309,0,372.071,874.666,1139.466,957.689,205.645,3578.257,0.062,1.11,1.55,17.669,6.197,2.787,59.432,12.287,0.004,0.07,3.076,106.797,3.058,114768.639
"Canada","CAN",2003,1210000000000,31488000,572.384,18177.851,9.059,101.688,35.946,19.593,334.071,71.147,0.023,0.826,0.03,369.971,1760.471,1705.763,0,371.296,897.849,1178.961,915.765,202.615,3594.084,0.062,1.88,1.583,17.766,6.28,3.423,58.365,12.43,0.004,0.144,0.442,15.827,2.97,114141.391
"Canada","CAN",2004,1260000000000,31815000,582.408,18306.066,8.82,92.334,37.374,19.588,337.427,85.868,0.013,0.954,0.03,394.374,1767.353,1757.163,0,348.864,878.198,1221.471,916.047,242.975,3636.694,0.039,2.558,1.514,15.854,6.417,3.363,57.937,14.744,0.002,0.164,1.186,42.61,2.886,114307.537
"Canada","CAN",2005,1330000000000,32164000,606.367,18852.35,9.182,95.489,37.722,17.324,358.301,86.831,0.017,1.471,0.03,410.788,1791.526,1726.715,0,349.495,865.457,1210.716,973.616,245.855,3673.987,0.05,4.175,1.514,15.748,6.221,2.857,59.09,14.32,0.003,0.243,1.025,37.293,2.762,114226.697
"Canada","CAN",2006,1360000000000,32537000,592.658,18214.894,8.718,87.589,40.192,11.858,349.323,92.436,0.021,2.5,0.02,404.736,1793.975,1825.039,5.091,339.176,852.473,1196.064,943.253,260.034,3626.585,0.061,6.543,1.471,14.779,6.782,2.001,58.942,15.597,0.004,0.422,-1.29,-47.403,2.667,111460.326
"Canada","CAN",2007,1400000000000,32931000,612.989,18614.345,8.455,94.882,40.869,13.611,363.909,88.193,0.026,3.024,0.02,415.148,1746.793,1875.561,6.222,352.232,909.03,1231.779,976.495,246.612,3754.236,0.077,7.908,1.379,15.479,6.667,2.22,59.366,14.387,0.004,0.493,3.52,127.652,2.682,114003.105
"Canada","CAN",2008,1460000000000,33338000,614.747,18439.828,7.21,92.611,36.412,12.783,373.676,88.299,0.035,3.706,0.015,413.931,1664.917,1843.469,8.43,341.911,893.363,1216.462,996.475,251.708,3739.505,0.092,10.001,1.173,15.065,5.923,2.079,60.785,14.363,0.006,0.603,-0.392,-14.732,2.561,112169.432
"Canada","CAN",2009,1320000000000,33746000,597.067,17692.971,7.807,76.805,41.036,12.633,364.964,85.129,0.103,6.641,1.948,385.477,1550.509,1839.38,9.537,273.135,865.662,1146.293,967.236,234.708,3537.741,0.287,17.424,1.308,12.864,6.873,2.116,61.126,14.258,0.017,1.112,-5.395,-201.764,2.68,104834.38
"Canada","CAN",2010,1390000000000,34148000,585.804,17154.864,9.162,75.464,46.072,9.84,347.871,85.501,0.253,8.637,3.004,412.009,1495.912,1924.492,9.806,288.024,882.81,1231.097,916.188,234.736,3612.92,0.663,22.747,1.564,12.882,7.865,1.68,59.383,14.595,0.043,1.474,2.125,75.179,2.599,105801.799
