"country","iso_code","year","VoiceandAccountability","Political StabilityNoViolence","GovernmentEffectiveness","RegulatoryQuality","RuleofLaw","ControlofCorruption"
"Hong Kong","HKG",2013,0.725162982940674,0.922868311405182,1.74609172344208,1.92971658706665,1.57371234893799,1.64355301856995
"Hong Kong","HKG",2014,0.535698533058167,1.15322852134705,1.83289897441864,2.05750703811646,1.86066937446594,1.61988914012909
"Hong Kong","HKG",2015,0.514809548854828,1.04629456996918,1.90881681442261,2.18988418579102,1.82547056674957,1.65185439586639
"Hong Kong","HKG",2016,0.377267777919769,0.750807106494904,1.84163570404053,2.15388679504395,1.72299456596375,1.56169319152832
"Hungary","HUN",2000,1.13526666164398,0.917163729667664,0.982523381710052,1.0903525352478,0.906141519546509,0.787683010101318
"Hungary","HUN",2001,1.14564448595047,1.08917385339737,1.01661440730095,1.20168918371201,0.94057160615921,0.685783892869949
"Hungary","HUN",2002,1.15602231025696,1.26118397712708,1.05070543289185,1.31302583217621,0.975001692771912,0.58388477563858
"Hungary","HUN",2003,1.16738212108612,1.13254594802856,0.957955181598663,1.11659801006317,0.932617545127869,0.680982291698456
"Hungary","HUN",2004,1.1494140625,0.828669369220734,0.863002419471741,1.16464030742645,0.913250148296356,0.693373203277588
"Hungary","HUN",2005,1.17518937587738,1.00302016735077,0.771703481674194,1.06854128837585,0.864853382110596,0.654348492622375
"Hungary","HUN",2006,1.01504075527191,0.986579477787018,0.872900426387787,1.21221005916595,0.997733533382416,0.658724188804626
"Hungary","HUN",2007,1.04105567932129,0.747173964977264,0.708475530147552,1.19105958938599,0.964174389839172,0.622805893421173
"Hungary","HUN",2008,0.965708434581757,0.750205934047699,0.707318961620331,1.19564318656921,0.926061689853668,0.471792012453079
"Hungary","HUN",2009,0.909684956073761,0.535674214363098,0.673195719718933,1.08176410198212,0.79649019241333,0.433832287788391
"Hungary","HUN",2010,0.894202768802643,0.685783743858337,0.658732116222382,1.01650679111481,0.778754115104675,0.308217197656631
"Hungary","HUN",2011,0.836973130702972,0.743254065513611,0.664740204811096,1.03259325027466,0.763474643230438,0.33997717499733
"Hungary","HUN",2012,0.749367654323578,0.675794780254364,0.623061537742615,0.987970650196075,0.616349279880524,0.305780947208405
"Hungary","HUN",2013,0.737192869186401,0.796646118164062,0.692690312862396,0.906184732913971,0.588275015354156,0.301047563552856
"Hungary","HUN",2014,0.553266286849976,0.669904828071594,0.59406566619873,0.751990258693695,0.509783029556274,0.162346243858337
"Hungary","HUN",2015,0.559974193572998,0.746297717094421,0.548941075801849,0.766232907772064,0.407312750816345,0.151766002178192
"Hungary","HUN",2016,0.402037292718887,0.654678642749786,0.501419246196747,0.603421926498413,0.438893586397171,0.105938971042633
"Iceland","ISL",2000,1.49271559715271,1.57593846321106,2.03038573265076,1.61370301246643,1.82671356201172,2.26726603507996
"Iceland","ISL",2001,1.48285388946533,1.59880769252777,2.02530539035797,1.58333247900009,1.85981369018555,2.2593799829483
"Iceland","ISL",2002,1.47299218177795,1.62167692184448,2.02022504806519,1.55296194553375,1.89291381835938,2.25149393081665
"Iceland","ISL",2003,1.55566942691803,1.51758766174316,2.10605883598328,1.66256809234619,1.95880925655365,2.28838968276978
"Iceland","ISL",2004,1.62832796573639,1.45684373378754,2.07432436943054,1.62295186519623,1.92704582214355,2.19096660614014
"Iceland","ISL",2005,1.568608045578,1.44474577903748,1.9734069108963,1.60344636440277,1.95146596431732,2.31168580055237
"Iceland","ISL",2006,1.44533681869507,1.4541323184967,1.89359700679779,1.52691256999969,1.89582109451294,2.18315434455872
"Iceland","ISL",2007,1.43100023269653,1.48478484153748,1.79547941684723,1.50913500785828,1.84554946422577,2.2082359790802
"Iceland","ISL",2008,1.4256500005722,1.21535217761993,1.83180963993073,1.31070864200592,1.86528587341309,2.34369301795959
"Iceland","ISL",2009,1.41521501541138,1.19085395336151,1.63521885871887,1.01574993133545,1.71427071094513,2.0415198802948
"Iceland","ISL",2010,1.44575273990631,1.02225363254547,1.58546364307404,0.92267906665802,1.713827252388,1.94318878650665
"Iceland","ISL",2011,1.41072964668274,1.24400973320007,1.58313071727753,1.05703568458557,1.69781422615051,1.93965697288513
"Iceland","ISL",2012,1.44295036792755,1.24503207206726,1.49088227748871,1.11930596828461,1.68492102622986,1.88573348522186
"Iceland","ISL",2013,1.43956887722015,1.28713369369507,1.49020302295685,1.14007043838501,1.66204583644867,1.91216397285461
"Iceland","ISL",2014,1.35732519626617,1.24697458744049,1.4913295507431,1.21789836883545,1.70847022533417,1.82810926437378
"Iceland","ISL",2015,1.37650191783905,1.30816447734833,1.49173974990845,1.27373468875885,1.66719472408295,1.93972265720367
"Iceland","ISL",2016,1.35611534118652,1.36162388324738,1.38529336452484,1.27684652805328,1.51965939998627,1.94947850704193
"India","IND",2000,0.35206338763237,-0.998129546642303,-0.133775725960732,-0.156073346734047,0.330215036869049,-0.345551192760468
"India","IND",2001,0.389154642820358,-1.10358163714409,-0.127269811928272,-0.255090452730656,0.166799608618021,-0.430714935064316
"India","IND",2002,0.426245898008347,-1.20903372764587,-0.120763897895813,-0.354107558727264,0.00338418036699295,-0.515878677368164
"India","IND",2003,0.454564899206161,-1.50878095626831,-0.0884409472346306,-0.348435491323471,0.130993545055389,-0.41657167673111
"India","IND",2004,0.39996737241745,-1.27889883518219,-0.157319158315659,-0.428464144468307,0.0400425605475903,-0.411150723695755
"India","IND",2005,0.41368567943573,-1.01269841194153,-0.105500146746635,-0.288711756467819,0.127903074026108,-0.360784947872162
"India","IND",2006,0.437193721532822,-1.0637218952179,-0.0983198955655098,-0.279895544052124,0.177331149578094,-0.276443958282471
"India","IND",2007,0.453963935375214,-1.15181064605713,0.121905446052551,-0.304828196763992,0.0937817171216011,-0.398113131523132
"India","IND",2008,0.462193101644516,-1.10751187801361,-0.0191939398646355,-0.389451026916504,0.08603885024786,-0.337176352739334
"India","IND",2009,0.46068462729454,-1.35380613803864,-0.0124214002862573,-0.326771229505539,0.0138240419328213,-0.451971232891083
"India","IND",2010,0.44327238202095,-1.27798449993134,0.0258973278105259,-0.378629326820374,-0.0373795405030251,-0.468238681554794
"India","IND",2011,0.435818582773209,-1.32679533958435,0.00592277618125081,-0.344538062810898,-0.0906830504536629,-0.536257565021515
"India","IND",2012,0.399454206228256,-1.28930985927582,-0.171044558286667,-0.472781538963318,-0.0719576925039291,-0.5132697224617
"India","IND",2013,0.432780146598816,-1.22917413711548,-0.171733126044273,-0.470636874437332,-0.0573844574391842,-0.517288088798523
"India","IND",2014,0.413294047117233,-0.997911989688873,-0.206047579646111,-0.447759121656418,-0.0633362978696823,-0.427976548671722
"India","IND",2015,0.427870184183121,-0.948493361473083,0.0900682806968689,-0.391464591026306,-0.0474092364311218,-0.351988226175308
"India","IND",2016,0.44098362326622,-0.953839838504791,0.0749454870820045,-0.306505024433136,-0.0289694555103779,-0.282147407531738
"Indonesia","IDN",2000,-0.270175904035568,-1.99611985683441,-0.292278647422791,-0.206865966320038,-0.717340052127838,-0.919073700904846
"Indonesia","IDN",2001,-0.271039605140686,-1.78920674324036,-0.353244781494141,-0.423449218273163,-0.815671920776367,-1.03155666589737
"Indonesia","IDN",2002,-0.271903306245804,-1.5822936296463,-0.414210915565491,-0.640032470226288,-0.914003789424896,-1.14403963088989
"Indonesia","IDN",2003,-0.29938605427742,-2.09464287757874,-0.464464128017426,-0.795902013778687,-0.850833058357239,-0.9697265625
"Indonesia","IDN",2004,-0.255447387695312,-1.90829181671143,-0.415351837873459,-0.701599597930908,-0.773632824420929,-0.932151079177856
"Indonesia","IDN",2005,-0.121925510466099,-1.51818323135376,-0.483127862215042,-0.625422656536102,-0.821528196334839,-0.878198742866516
"Indonesia","IDN",2006,-0.0842525288462639,-1.41703915596008,-0.33158752322197,-0.384471714496613,-0.719033777713776,-0.838419735431671
"Indonesia","IDN",2007,-0.0198048036545515,-1.19629621505737,-0.2771957218647,-0.344985246658325,-0.681466579437256,-0.619016170501709
"Indonesia","IDN",2008,-0.0112615218386054,-1.05837631225586,-0.237201809883118,-0.348286211490631,-0.653870582580566,-0.593699991703033
"Indonesia","IDN",2009,-0.00104060734156519,-0.751386284828186,-0.298131734132767,-0.361796617507935,-0.602618753910065,-0.838645577430725
"Indonesia","IDN",2010,-0.0377742312848568,-0.853916168212891,-0.214371666312218,-0.415856957435608,-0.639984428882599,-0.751562118530273
"Indonesia","IDN",2011,-0.00853101443499327,-0.770114183425903,-0.259448409080505,-0.351914077997208,-0.592998921871185,-0.701853096485138
"Indonesia","IDN",2012,0.0676126480102539,-0.593262791633606,-0.273001044988632,-0.278762519359589,-0.575652182102203,-0.639794707298279
"Indonesia","IDN",2013,0.0361213088035583,-0.51926463842392,-0.198950752615929,-0.195440873503685,-0.53082412481308,-0.613657057285309
"Indonesia","IDN",2014,0.153904899954796,-0.416824042797089,-0.0375725291669369,-0.107659749686718,-0.342276066541672,-0.561732232570648
"Indonesia","IDN",2015,0.184857964515686,-0.615060687065125,-0.240880116820335,-0.217557787895203,-0.42217418551445,-0.458364248275757
"Indonesia","IDN",2016,0.167946860194206,-0.372952431440353,0.00741112232208252,-0.122343853116035,-0.344885677099228,-0.399209856987
"Iran","IRN",2000,-0.932390332221985,-0.726326644420624,-0.491617649793625,-1.65420949459076,-0.507505655288696,-0.401224285364151
"Iran","IRN",2001,-1.00381571054459,-0.750420123338699,-0.515968039631844,-1.4731712937355,-0.642542481422424,-0.295899718999863
"Iran","IRN",2002,-1.07524108886719,-0.774513602256775,-0.540318429470062,-1.29213309288025,-0.777579307556152,-0.190575152635574
"Iran","IRN",2003,-1.25318002700806,-0.780579566955566,-0.467672199010849,-1.1772723197937,-0.642973899841309,-0.267159938812256
"Iran","IRN",2004,-1.23303329944611,-0.762946844100952,-0.443033307790756,-1.25510287284851,-0.664922952651978,-0.389322906732559
"Iran","IRN",2005,-1.28215098381042,-0.784775257110596,-0.61567485332489,-1.20284938812256,-0.828926861286163,-0.482762306928635
"Iran","IRN",2006,-1.50055873394012,-1.04258179664612,-0.526753127574921,-1.46333718299866,-0.946978211402893,-0.483629018068314
"Iran","IRN",2007,-1.55446839332581,-0.930464863777161,-0.608033239841461,-1.61698234081268,-0.97499942779541,-0.54832798242569
"Iran","IRN",2008,-1.56973898410797,-0.940982401371002,-0.636435925960541,-1.631880402565,-0.909969329833984,-0.775439321994781
"Iran","IRN",2009,-1.58175241947174,-1.56276047229767,-0.554849147796631,-1.72010958194733,-0.974336564540863,-0.839384257793427
"Iran","IRN",2010,-1.60616290569305,-1.63059186935425,-0.478838920593262,-1.70872008800507,-1.02248322963715,-0.947408974170685
"Iran","IRN",2011,-1.5831161737442,-1.4217677116394,-0.433012902736664,-1.52059984207153,-0.965309500694275,-0.872877180576324
"Iran","IRN",2012,-1.60021269321442,-1.32392609119415,-0.525928556919098,-1.42513310909271,-0.915846824645996,-0.790702283382416
"Iran","IRN",2013,-1.60837185382843,-1.24968659877777,-0.677156984806061,-1.49341428279877,-0.995860278606415,-0.686987698078156
"Iran","IRN",2014,-1.58074378967285,-0.874987661838531,-0.427364110946655,-1.45799911022186,-1.05645477771759,-0.61917644739151
"Iran","IRN",2015,-1.51359272003174,-0.92570173740387,-0.209175989031792,-1.31157052516937,-0.923545479774475,-0.604618310928345
"Iran","IRN",2016,-1.34302592277527,-0.813075423240662,-0.191611289978027,-1.22936856746674,-0.679194331169128,-0.711254060268402
"Iraq","IRQ",2000,-2.01298880577087,-1.73594284057617,-1.97728443145752,-2.20203447341919,-1.3881721496582,-1.50057911872864
"Iraq","IRQ",2001,-2.03166615962982,-1.67222630977631,-1.96238219738007,-2.09612709283829,-1.44844537973404,-1.4544016122818
"Iraq","IRQ",2002,-2.05034351348877,-1.60850977897644,-1.94747996330261,-1.99021971225739,-1.50871860980988,-1.40822410583496
"Iraq","IRQ",2003,-1.50118029117584,-2.39275765419006,-1.70121264457703,-1.41345846652985,-1.64104151725769,-1.21362721920013
"Iraq","IRQ",2004,-1.64300525188446,-3.1807975769043,-1.59272646903992,-1.64604806900024,-1.82836186885834,-1.48477447032928
"Iraq","IRQ",2005,-1.30099940299988,-2.69212961196899,-1.62989318370819,-1.53303933143616,-1.71271693706512,-1.37401700019836
"Iraq","IRQ",2006,-1.28219759464264,-2.82731008529663,-1.718665599823,-1.39246571063995,-1.67922103404999,-1.44843113422394
"Iraq","IRQ",2007,-1.12617206573486,-2.768146276474,-1.56826746463776,-1.32003390789032,-1.8379340171814,-1.46047675609589
"Iraq","IRQ",2008,-1.10468685626984,-2.46862864494324,-1.23570609092712,-1.14785325527191,-1.76870787143707,-1.46225023269653
"Iraq","IRQ",2009,-1.02347218990326,-2.1755678653717,-1.18266630172729,-1.00655925273895,-1.69813704490662,-1.32699370384216
"Iraq","IRQ",2010,-0.991854608058929,-2.23926711082458,-1.19704699516296,-1.05061733722687,-1.55826795101166,-1.2591564655304
"Iraq","IRQ",2011,-1.06950151920319,-1.84698355197906,-1.13064932823181,-1.09233975410461,-1.4528888463974,-1.17064154148102
"Iraq","IRQ",2012,-1.07618057727814,-1.93405020236969,-1.10868263244629,-1.25025188922882,-1.45778834819794,-1.21723461151123
"Iraq","IRQ",2013,-1.05719232559204,-2.01139044761658,-1.09650444984436,-1.23869872093201,-1.44967257976532,-1.27750647068024
"Iraq","IRQ",2014,-1.14425814151764,-2.48033785820007,-1.1117330789566,-1.2541002035141,-1.33489942550659,-1.33380055427551
"Iraq","IRQ",2015,-1.12794172763824,-2.26035189628601,-1.24664533138275,-1.23745965957642,-1.41781842708588,-1.36910772323608
"Iraq","IRQ",2016,-1.01559853553772,-2.31358766555786,-1.26756179332733,-1.1250684261322,-1.62590026855469,-1.38679301738739
"Ireland","IRL",2000,1.4082487821579,1.58557057380676,1.66590511798859,1.84854483604431,1.56761109828949,1.43276739120483
"Ireland","IRL",2001,1.33953195810318,1.54649728536606,1.64803087711334,1.80901479721069,1.59718382358551,1.42085349559784
"Ireland","IRL",2002,1.27081513404846,1.50742399692535,1.6301566362381,1.76948475837708,1.62675654888153,1.40893959999084
"Ireland","IRL",2003,1.27646601200104,1.34968626499176,1.55911886692047,1.61723470687866,1.51805591583252,1.45925211906433
"Ireland","IRL",2004,1.47755229473114,1.1721853017807,1.54008269309998,1.57729041576385,1.52894985675812,1.28945803642273
"Ireland","IRL",2005,1.62385451793671,1.299880027771,1.7355968952179,1.48926210403442,1.59565305709839,1.59349799156189
"Ireland","IRL",2006,1.39654088020325,1.19198298454285,1.53632879257202,1.83701264858246,1.72203683853149,1.71035039424896
"Ireland","IRL",2007,1.39714181423187,1.21446681022644,1.56075549125671,1.84939157962799,1.74549508094788,1.74859189987183
"Ireland","IRL",2008,1.42259049415588,1.18624043464661,1.50023829936981,1.91417014598846,1.7157039642334,1.74986743927002
"Ireland","IRL",2009,1.35357439517975,1.05654537677765,1.3361701965332,1.69882214069366,1.75050187110901,1.75945174694061
"Ireland","IRL",2010,1.32443189620972,1.02016532421112,1.34934651851654,1.62082743644714,1.76808476448059,1.68876123428345
"Ireland","IRL",2011,1.3053605556488,0.948998928070068,1.45578300952911,1.6008392572403,1.75586330890656,1.56302666664124
"Ireland","IRL",2012,1.32252132892609,0.941072702407837,1.5469810962677,1.57100737094879,1.73422968387604,1.46323525905609
"Ireland","IRL",2013,1.31173515319824,0.901075720787048,1.51137244701385,1.58287858963013,1.71742653846741,1.65341627597809
"Ireland","IRL",2014,1.31750118732452,1.05299115180969,1.60518300533295,1.76486301422119,1.76459169387817,1.6968549489975
"Ireland","IRL",2015,1.33467352390289,0.908455491065979,1.55158185958862,1.81887423992157,1.76235830783844,1.71381449699402
"Ireland","IRL",2016,1.29103875160217,0.847818851470947,1.36462688446045,1.74096512794495,1.50217628479004,1.6926589012146
"Israel","ISR",2000,0.694345474243164,-1.04164600372314,1.10983407497406,1.12989556789398,1.02476000785828,1.05333602428436
"Israel","ISR",2001,0.641739964485168,-1.25158381462097,1.0963122844696,1.04475674033165,1.06069368124008,1.14325618743896
"Israel","ISR",2002,0.589134454727173,-1.4615216255188,1.08279049396515,0.959617912769318,1.09662735462189,1.23317635059357
"Israel","ISR",2003,0.644292593002319,-1.51903939247131,1.20012009143829,0.938235998153687,0.940724074840546,1.12360799312592
"Israel","ISR",2004,0.662250339984894,-1.32292151451111,1.26223647594452,0.826647043228149,0.86209899187088,0.929124593734741
"Israel","ISR",2005,0.646124362945557,-1.24768948554993,1.04384994506836,0.863942444324493,0.817393720149994,0.830711483955383
"Israel","ISR",2006,0.774156391620636,-1.25975072383881,1.25345313549042,0.997813820838928,0.901524782180786,1.00791120529175
"Israel","ISR",2007,0.740543842315674,-1.24981510639191,1.23705077171326,1.10053372383118,0.829283952713013,0.850331842899323
"Israel","ISR",2008,0.72326523065567,-1.32109916210175,1.33413124084473,1.17112743854523,0.846116960048676,0.895109236240387
"Israel","ISR",2009,0.570473432540894,-1.62628555297852,1.27544355392456,1.10110664367676,0.841350495815277,0.809846103191376
"Israel","ISR",2010,0.583845376968384,-1.34115171432495,1.39127504825592,1.21699130535126,0.916040003299713,0.755371809005737
"Israel","ISR",2011,0.653309524059296,-1.20131802558899,1.34240639209747,1.31673693656921,1.01282870769501,0.804892420768738
"Israel","ISR",2012,0.644344866275787,-1.07890439033508,1.27688634395599,1.17743623256683,0.934508562088013,0.90943169593811
"Israel","ISR",2013,0.64940619468689,-1.10128474235535,1.2494398355484,1.16661083698273,0.977955758571625,0.913164794445038
"Israel","ISR",2014,0.727578997612,-1.03973531723022,1.21068716049194,1.21622121334076,1.10759115219116,0.865884840488434
"Israel","ISR",2015,0.744920313358307,-1.09491276741028,1.38744807243347,1.27259790897369,1.16215717792511,0.943366169929504
"Israel","ISR",2016,0.786663830280304,-0.794536352157593,1.345055103302,1.31262958049774,1.07223093509674,1.18683660030365
"Italy","ITA",2000,1.04071915149689,0.918071269989014,0.765686213970184,0.83401894569397,0.860602617263794,0.729157328605652
"Italy","ITA",2001,1.03968608379364,0.878500550985336,0.78375831246376,0.889202445745468,0.812323004007339,0.637993514537811
"Italy","ITA",2002,1.03865301609039,0.838929831981659,0.801830410957336,0.944385945796967,0.764043390750885,0.546829700469971
"Italy","ITA",2003,0.985716998577118,0.432390749454498,0.801552355289459,1.07755827903748,0.715891540050507,0.512422978878021
"Italy","ITA",2004,1.17716777324677,0.270300447940826,0.647107601165771,1.09405565261841,0.602100670337677,0.375702470541
"Italy","ITA",2005,1.05702924728394,0.490132987499237,0.561837732791901,0.998328983783722,0.518270790576935,0.410524517297745
"Italy","ITA",2006,1.06452357769012,0.531827509403229,0.364740818738937,0.977494716644287,0.387620240449905,0.483804553747177
"Italy","ITA",2007,1.11190748214722,0.447652071714401,0.197625935077667,0.940547168254852,0.478748947381973,0.33682444691658
"Italy","ITA",2008,1.03202378749847,0.549200594425201,0.279626578092575,0.974745810031891,0.455116182565689,0.270140916109085
"Italy","ITA",2009,1.03418028354645,0.348210901021957,0.421652019023895,0.968478620052338,0.404739648103714,0.1990607380867
"Italy","ITA",2010,0.962797403335571,0.473923683166504,0.472273349761963,0.896335601806641,0.460550010204315,0.287657141685486
"Italy","ITA",2011,0.911823928356171,0.501207411289215,0.408913552761078,0.717732489109039,0.489618867635727,0.306903630495071
"Italy","ITA",2012,0.916809260845184,0.508217513561249,0.452029913663864,0.749991416931152,0.430891245603561,0.179038360714912
"Italy","ITA",2013,0.954217374324799,0.495499193668365,0.536670386791229,0.784713566303253,0.441266387701035,0.0779803767800331
"Italy","ITA",2014,0.999262630939484,0.458165407180786,0.475976586341858,0.64188277721405,0.422637492418289,0.0116138011217117
"Italy","ITA",2015,1.03477203845978,0.375919699668884,0.521703660488129,0.728810667991638,0.314238101243973,0.0597480274736881
"Italy","ITA",2016,1.03497624397278,0.369415313005447,0.578503489494324,0.710591852664948,0.393991887569427,0.115953460335732
"Japan","JPN",2000,0.958087980747223,1.19890463352203,1.19934105873108,0.839615762233734,1.31575286388397,1.27396762371063
"Japan","JPN",2001,0.986279457807541,1.18922537565231,1.13400691747665,0.685036778450012,1.24590092897415,1.12128150463104
"Japan","JPN",2002,1.01447093486786,1.17954611778259,1.06867277622223,0.53045779466629,1.17604899406433,0.968595385551453
"Japan","JPN",2003,1.08260369300842,1.02756857872009,1.21782839298248,1.10262823104858,1.19631946086884,1.21068477630615
"Japan","JPN",2004,1.04349458217621,1.0285187959671,1.36378014087677,1.14396929740906,1.26599109172821,1.21869540214539
"Japan","JPN",2005,1.0062769651413,1.03605759143829,1.29075121879578,1.2603805065155,1.23498177528381,1.21850776672363
"Japan","JPN",2006,0.954123318195343,1.13863408565521,1.58943474292755,1.26063799858093,1.36344838142395,1.32921946048737
"Japan","JPN",2007,0.969946265220642,1.01004457473755,1.44771778583527,1.12907195091248,1.33513724803925,1.23823773860931
"Japan","JPN",2008,0.948859214782715,0.894153654575348,1.46043229103088,1.13193190097809,1.31886565685272,1.335972905159
"Japan","JPN",2009,1.02104616165161,0.975735783576965,1.45403599739075,1.09866726398468,1.29383552074432,1.37733781337738
"Japan","JPN",2010,1.04069304466248,0.879353165626526,1.52740776538849,1.01873672008514,1.32639133930206,1.56091737747192
"Japan","JPN",2011,1.07113337516785,0.99509197473526,1.47254681587219,1.07939064502716,1.31196570396423,1.56132590770721
"Japan","JPN",2012,1.10129523277283,0.948442876338959,1.41549384593964,1.14381337165833,1.3577926158905,1.62654829025269
"Japan","JPN",2013,1.10964703559875,1.01914191246033,1.61824762821198,1.11599266529083,1.44360983371735,1.65559792518616
"Japan","JPN",2014,1.03608906269073,0.96859735250473,1.81247746944427,1.14282274246216,1.60147821903229,1.69485151767731
"Japan","JPN",2015,0.988054871559143,1.06512773036957,1.78416764736176,1.21774256229401,1.51858496665955,1.56970024108887
"Japan","JPN",2016,0.983627378940582,0.982944190502167,1.82153224945068,1.42812204360962,1.42109310626984,1.52496647834778
"Kazakhstan","KAZ",2000,-0.965679228305817,0.0907677784562111,-0.694717466831207,-0.591985106468201,-1.10741126537323,-1.12396824359894
"Kazakhstan","KAZ",2001,-1.0191413462162,0.224537510424852,-0.812353074550629,-0.643889784812927,-1.12504017353058,-1.11748504638672
"Kazakhstan","KAZ",2002,-1.07260346412659,0.358307242393494,-0.92998868227005,-0.695794463157654,-1.14266908168793,-1.1110018491745
"Kazakhstan","KAZ",2003,-1.09170567989349,0.356537878513336,-0.625865936279297,-0.418591260910034,-1.03066861629486,-1.02635812759399
"Kazakhstan","KAZ",2004,-1.12852549552917,0.0702330842614174,-0.654125809669495,-0.481852859258652,-1.0088906288147,-1.09596085548401
"Kazakhstan","KAZ",2005,-1.03166806697845,0.188951969146729,-0.619121670722961,-0.299067974090576,-0.865431606769562,-1.01411890983582
"Kazakhstan","KAZ",2006,-1.18962633609772,0.208218947052956,-0.426309525966644,-0.363776445388794,-1.0155873298645,-0.992101788520813
"Kazakhstan","KAZ",2007,-1.16357934474945,0.647418558597565,-0.579895675182343,-0.381763607263565,-0.947749137878418,-0.99006974697113
"Kazakhstan","KAZ",2008,-1.09226036071777,0.623934805393219,-0.461570680141449,-0.340512752532959,-0.824098408222198,-0.978289067745209
"Kazakhstan","KAZ",2009,-1.07551121711731,0.776811420917511,-0.39152067899704,-0.318621575832367,-0.645679891109467,-0.933123469352722
"Kazakhstan","KAZ",2010,-1.13222241401672,0.52297180891037,-0.43614462018013,-0.330023348331451,-0.615891873836517,-0.998128533363342
"Kazakhstan","KAZ",2011,-1.12136948108673,-0.338570564985275,-0.409854203462601,-0.244756296277046,-0.573476076126099,-0.991473495960236
"Kazakhstan","KAZ",2012,-1.17672073841095,-0.408455014228821,-0.440329939126968,-0.375081777572632,-0.684578239917755,-0.919087409973145
"Kazakhstan","KAZ",2013,-1.24259889125824,-0.402473896741867,-0.533050358295441,-0.366891175508499,-0.691657245159149,-0.928802192211151
"Kazakhstan","KAZ",2014,-1.18392097949982,0.0360181555151939,-0.0430554747581482,-0.251587748527527,-0.598151326179504,-0.830435574054718
"Kazakhstan","KAZ",2015,-1.16378819942474,-0.0350002832710743,-0.073581799864769,-0.0329584144055843,-0.439407408237457,-0.852738916873932
"Kazakhstan","KAZ",2016,-1.20557916164398,0.00845748279243708,-0.0672612339258194,-0.0997007340192795,-0.435235410928726,-0.816576838493347
"Kuwait","KWT",2000,-0.297324895858765,0.7523512840271,-0.0835126936435699,-0.0305207632482052,0.572776854038239,0.590600550174713
"Kuwait","KWT",2001,-0.329569831490517,0.299336850643158,0.0119122192263603,0.166427837684751,0.593405485153198,0.802347987890244
"Kuwait","KWT",2002,-0.361814767122269,-0.153677582740784,0.107337132096291,0.363376438617706,0.614034116268158,1.01409542560577
"Kuwait","KWT",2003,-0.396658092737198,0.293990850448608,0.124750308692455,0.410733073949814,0.574402093887329,0.799125909805298
"Kuwait","KWT",2004,-0.303084433078766,0.344594776630402,0.103922381997108,0.56669557094574,0.519018828868866,0.786468684673309
"Kuwait","KWT",2005,-0.483525156974792,0.250893533229828,0.17450076341629,0.47338542342186,0.536809980869293,0.507471919059753
"Kuwait","KWT",2006,-0.581767320632935,0.411089777946472,0.287201881408691,0.295330584049225,0.538473844528198,0.433032631874084
"Kuwait","KWT",2007,-0.545192778110504,0.620396673679352,0.0996809154748917,0.259469300508499,0.604888021945953,0.370585858821869
"Kuwait","KWT",2008,-0.54338139295578,0.501609623432159,-0.00725128641352057,0.174522116780281,0.588170170783997,0.420185625553131
"Kuwait","KWT",2009,-0.484645515680313,0.352784305810928,0.202237173914909,0.153574839234352,0.586304366588593,0.309361129999161
"Kuwait","KWT",2010,-0.524435579776764,0.451988816261292,0.168524771928787,0.159951537847519,0.591742336750031,0.302326738834381
"Kuwait","KWT",2011,-0.558573603630066,0.311102718114853,0.0245403312146664,0.0832637175917625,0.549227774143219,0.086289145052433
"Kuwait","KWT",2012,-0.642977952957153,0.203606218099594,-0.0703985542058945,-0.0365543141961098,0.367595434188843,-0.190554037690163
"Kuwait","KWT",2013,-0.65760612487793,0.166055589914322,-0.0708443224430084,-0.0714553818106651,0.365551978349686,-0.188225850462914
"Kuwait","KWT",2014,-0.657459795475006,0.149006545543671,-0.14878810942173,-0.145351275801659,0.0224011242389679,-0.240257203578949
"Kuwait","KWT",2015,-0.663663923740387,-0.213420271873474,-0.0334881171584129,-0.173127025365829,0.000984098296612501,-0.225034326314926
"Kuwait","KWT",2016,-0.628910422325134,-0.0496831648051739,-0.16373385488987,-0.0738819614052773,0.0278456322848797,-0.268097937107086
"Latvia","LVA",2000,0.742288053035736,0.416192710399628,0.329460501670837,0.748377084732056,0.19733726978302,-0.0722134783864021
"Latvia","LVA",2001,0.790034055709839,0.680285185575485,0.441260606050491,0.818663507699966,0.269452333450317,-0.027736896649003
"Latvia","LVA",2002,0.837780058383942,0.944377660751343,0.553060710430145,0.888949930667877,0.341567397117615,0.0167396850883961
"Latvia","LVA",2003,0.767004191875458,1.00239419937134,0.645247459411621,0.960998177528381,0.595719277858734,0.276996314525604
"Latvia","LVA",2004,0.700535595417023,0.617279767990112,0.610607326030731,0.973572850227356,0.58734256029129,0.184778362512589
"Latvia","LVA",2005,0.781813085079193,0.814194142818451,0.568497836589813,0.925814867019653,0.618481636047363,0.379619508981705
"Latvia","LVA",2006,0.846699059009552,0.838641166687012,0.68512624502182,0.999842464923859,0.669317960739136,0.369864076375961
"Latvia","LVA",2007,0.828915297985077,0.562218427658081,0.480013370513916,1.00793254375458,0.759256601333618,0.352403968572617
"Latvia","LVA",2008,0.780786335468292,0.204594895243645,0.558495283126831,1.02467322349548,0.809207201004028,0.254886358976364
"Latvia","LVA",2009,0.849937856197357,0.348459661006927,0.62380987405777,0.985588133335114,0.814353227615356,0.226274058222771
"Latvia","LVA",2010,0.794243931770325,0.527854025363922,0.708640158176422,0.98367577791214,0.787821471691132,0.228383988142014
